alert1_ip,alert2_ip,time_diff_minutes,threat_type,correlation_text,should_correlate
192.168.3.51,192.168.3.201,1,data_exfil,Alert streak: data_exfil detected at 192.168.3.51 and 192.168.3.201 in 5-min window,1
192.168.4.151,192.168.5.51,83,malware,Isolated malware from 192.168.4.151 not related to other activity,0
192.168.8.26,192.168.8.151,4,data_exfil,Failed login from 192.168.8.26 followed by failed login from 192.168.8.151 within 2 minutes,1
192.168.6.226,192.168.6.151,2,insider_threat,"charlie at 192.168.6.226 attempted data access, then user2 at 192.168.6.151 accessed same resource",1
192.168.4.201,192.168.4.226,2,data_exfil,Correlated threat: data_exfil activity from 192.168.4.201 and 192.168.4.226 same source network,1
192.168.3.201,192.168.3.51,5,phishing,Failed login from 192.168.3.201 followed by failed login from 192.168.3.51 within 2 minutes,1
192.168.2.226,192.168.2.201,3,brute_force,Alert streak: brute_force detected at 192.168.2.226 and 192.168.2.201 in 5-min window,1
192.168.5.76,192.168.5.1,5,data_exfil,Alert streak: data_exfil detected at 192.168.5.76 and 192.168.5.1 in 5-min window,1
192.168.6.151,192.168.4.26,114,insider_threat,Isolated insider_threat from 192.168.6.151 not related to other activity,0
192.168.8.151,192.168.8.176,4,ransomware,Failed login from 192.168.8.151 followed by failed login from 192.168.8.176 within 2 minutes,1
192.168.4.51,192.168.4.76,1,malware,Failed login from 192.168.4.51 followed by failed login from 192.168.4.76 within 2 minutes,1
192.168.4.126,192.168.4.51,3,data_exfil,Alert streak: data_exfil detected at 192.168.4.126 and 192.168.4.51 in 5-min window,1
192.168.3.26,192.168.2.26,99,brute_force,Isolated brute_force from 192.168.3.26 not related to other activity,0
192.168.2.76,192.168.3.101,96,brute_force,Single user user2 at 192.168.2.76 suspicious activity standalone,0
192.168.2.126,192.168.2.1,1,ddos,Correlated threat: ddos activity from 192.168.2.126 and 192.168.2.1 same source network,1
192.168.5.151,192.168.3.201,56,phishing,Single point phishing detection at 192.168.5.151 independent,0
192.168.8.176,192.168.4.201,45,insider_threat,Isolated insider_threat from 192.168.8.176 not related to other activity,0
192.168.3.226,192.168.3.226,2,ddos,Multiple ddos attacks: 192.168.3.226 -> 192.168.3.226 with common pattern,1
192.168.1.201,192.168.1.126,3,ddos,Correlated threat: ddos activity from 192.168.1.201 and 192.168.1.126 same source network,1
192.168.5.51,192.168.4.201,40,malware,Single user eve at 192.168.5.51 suspicious activity standalone,0
192.168.9.176,192.168.9.226,3,phishing,"alice at 192.168.9.176 attempted data access, then david at 192.168.9.226 accessed same resource",1
192.168.3.76,192.168.3.226,4,malware,Correlated threat: malware activity from 192.168.3.76 and 192.168.3.226 same source network,1
192.168.4.126,192.168.8.151,33,data_exfil,data_exfil attack from 192.168.4.126 unrelated to other incidents,0
192.168.8.26,192.168.4.26,64,phishing,phishing attack from 192.168.8.26 unrelated to other incidents,0
192.168.5.76,192.168.2.226,56,phishing,phishing attack from 192.168.5.76 unrelated to other incidents,0
192.168.2.176,192.168.1.101,35,malware,Isolated malware from 192.168.2.176 not related to other activity,0
192.168.7.126,192.168.7.1,2,brute_force,Alert streak: brute_force detected at 192.168.7.126 and 192.168.7.1 in 5-min window,1
192.168.4.226,192.168.5.201,102,phishing,Single user alice at 192.168.4.226 suspicious activity standalone,0
192.168.8.201,192.168.3.76,118,phishing,phishing attack from 192.168.8.201 unrelated to other incidents,0
192.168.1.176,192.168.9.101,53,malware,Single user admin at 192.168.1.176 suspicious activity standalone,0
192.168.3.126,192.168.3.176,1,brute_force,Multiple brute_force attacks: 192.168.3.126 -> 192.168.3.176 with common pattern,1
192.168.3.126,192.168.6.1,120,brute_force,Unique threat pattern at 192.168.3.126 no correlation,0
192.168.7.151,192.168.7.1,5,data_exfil,Failed login from 192.168.7.151 followed by failed login from 192.168.7.1 within 2 minutes,1
192.168.8.1,192.168.3.201,83,ddos,Isolated ddos from 192.168.8.1 not related to other activity,0
192.168.8.26,192.168.6.1,111,data_exfil,Single user bob at 192.168.8.26 suspicious activity standalone,0
192.168.3.151,192.168.1.26,34,ransomware,Isolated ransomware from 192.168.3.151 not related to other activity,0
192.168.6.101,192.168.6.76,3,ddos,Multiple ddos attacks: 192.168.6.101 -> 192.168.6.76 with common pattern,1
192.168.2.1,192.168.2.101,2,ddos,"david at 192.168.2.1 attempted data access, then user2 at 192.168.2.101 accessed same resource",1
192.168.8.151,192.168.9.176,47,data_exfil,Single user user2 at 192.168.8.151 suspicious activity standalone,0
192.168.5.226,192.168.5.201,4,phishing,Multiple phishing attacks: 192.168.5.226 -> 192.168.5.201 with common pattern,1
192.168.5.51,192.168.5.226,2,phishing,Alert streak: phishing detected at 192.168.5.51 and 192.168.5.226 in 5-min window,1
192.168.5.126,192.168.5.76,4,brute_force,Alert streak: brute_force detected at 192.168.5.126 and 192.168.5.76 in 5-min window,1
192.168.7.76,192.168.8.201,46,ransomware,Single user alice at 192.168.7.76 suspicious activity standalone,0
192.168.8.51,192.168.9.226,66,ddos,Single point ddos detection at 192.168.8.51 independent,0
192.168.7.226,192.168.9.176,53,phishing,Isolated phishing from 192.168.7.226 not related to other activity,0
192.168.6.201,192.168.6.176,1,malware,Alert streak: malware detected at 192.168.6.201 and 192.168.6.176 in 5-min window,1
192.168.8.201,192.168.8.51,2,malware,Alert streak: malware detected at 192.168.8.201 and 192.168.8.51 in 5-min window,1
192.168.4.226,192.168.7.176,65,data_exfil,Single point data_exfil detection at 192.168.4.226 independent,0
192.168.4.176,192.168.8.101,110,data_exfil,Isolated data_exfil from 192.168.4.176 not related to other activity,0
192.168.7.176,192.168.7.1,3,ransomware,Alert streak: ransomware detected at 192.168.7.176 and 192.168.7.1 in 5-min window,1
192.168.2.201,192.168.2.126,1,malware,Failed login from 192.168.2.201 followed by failed login from 192.168.2.126 within 2 minutes,1
192.168.7.151,192.168.7.151,2,insider_threat,Alert streak: insider_threat detected at 192.168.7.151 and 192.168.7.151 in 5-min window,1
192.168.2.76,192.168.7.76,74,ransomware,ransomware attack from 192.168.2.76 unrelated to other incidents,0
192.168.8.226,192.168.8.151,5,malware,Multiple malware attacks: 192.168.8.226 -> 192.168.8.151 with common pattern,1
192.168.7.76,192.168.7.101,2,malware,"alice at 192.168.7.76 attempted data access, then admin at 192.168.7.101 accessed same resource",1
192.168.7.201,192.168.8.126,53,ddos,Isolated ddos from 192.168.7.201 not related to other activity,0
192.168.5.201,192.168.8.176,62,data_exfil,Single point data_exfil detection at 192.168.5.201 independent,0
192.168.8.126,192.168.8.226,4,ransomware,Alert streak: ransomware detected at 192.168.8.126 and 192.168.8.226 in 5-min window,1
192.168.7.151,192.168.8.1,107,insider_threat,Single user alice at 192.168.7.151 suspicious activity standalone,0
192.168.5.51,192.168.5.226,2,insider_threat,Failed login from 192.168.5.51 followed by failed login from 192.168.5.226 within 2 minutes,1
192.168.2.151,192.168.3.176,91,brute_force,Unique threat pattern at 192.168.2.151 no correlation,0
192.168.5.26,192.168.7.176,120,phishing,Single point phishing detection at 192.168.5.26 independent,0
192.168.2.51,192.168.6.101,94,insider_threat,Unique threat pattern at 192.168.2.51 no correlation,0
192.168.3.201,192.168.6.51,79,phishing,Unique threat pattern at 192.168.3.201 no correlation,0
192.168.1.26,192.168.3.176,56,phishing,Single point phishing detection at 192.168.1.26 independent,0
192.168.4.126,192.168.1.26,32,insider_threat,Single user bob at 192.168.4.126 suspicious activity standalone,0
192.168.6.176,192.168.5.126,85,phishing,Single user user1 at 192.168.6.176 suspicious activity standalone,0
192.168.8.201,192.168.3.101,34,data_exfil,data_exfil attack from 192.168.8.201 unrelated to other incidents,0
192.168.4.101,192.168.5.201,57,insider_threat,Unique threat pattern at 192.168.4.101 no correlation,0
192.168.6.1,192.168.7.26,106,brute_force,Single user user1 at 192.168.6.1 suspicious activity standalone,0
192.168.1.176,192.168.1.51,3,ddos,Correlated threat: ddos activity from 192.168.1.176 and 192.168.1.51 same source network,1
192.168.3.201,192.168.3.101,2,brute_force,Failed login from 192.168.3.201 followed by failed login from 192.168.3.101 within 2 minutes,1
192.168.6.176,192.168.6.76,4,malware,"user1 at 192.168.6.176 attempted data access, then user1 at 192.168.6.76 accessed same resource",1
192.168.4.126,192.168.4.76,5,data_exfil,Multiple data_exfil attacks: 192.168.4.126 -> 192.168.4.76 with common pattern,1
192.168.5.126,192.168.3.1,81,data_exfil,Isolated data_exfil from 192.168.5.126 not related to other activity,0
192.168.8.101,192.168.4.101,108,ddos,Isolated ddos from 192.168.8.101 not related to other activity,0
192.168.2.176,192.168.2.51,4,malware,"charlie at 192.168.2.176 attempted data access, then user1 at 192.168.2.51 accessed same resource",1
192.168.3.51,192.168.3.76,2,data_exfil,Alert streak: data_exfil detected at 192.168.3.51 and 192.168.3.76 in 5-min window,1
192.168.2.51,192.168.2.201,3,insider_threat,Failed login from 192.168.2.51 followed by failed login from 192.168.2.201 within 2 minutes,1
192.168.2.26,192.168.1.101,69,ransomware,ransomware attack from 192.168.2.26 unrelated to other incidents,0
192.168.1.226,192.168.7.26,86,insider_threat,Single user charlie at 192.168.1.226 suspicious activity standalone,0
192.168.1.176,192.168.1.101,5,brute_force,"eve at 192.168.1.176 attempted data access, then bob at 192.168.1.101 accessed same resource",1
192.168.4.226,192.168.1.1,94,ddos,Isolated ddos from 192.168.4.226 not related to other activity,0
192.168.2.226,192.168.3.51,100,brute_force,Single point brute_force detection at 192.168.2.226 independent,0
192.168.3.176,192.168.4.151,84,insider_threat,Isolated insider_threat from 192.168.3.176 not related to other activity,0
192.168.3.226,192.168.3.26,4,data_exfil,"bob at 192.168.3.226 attempted data access, then bob at 192.168.3.26 accessed same resource",1
192.168.5.26,192.168.7.101,33,ddos,Single point ddos detection at 192.168.5.26 independent,0
192.168.3.51,192.168.3.1,1,ddos,Failed login from 192.168.3.51 followed by failed login from 192.168.3.1 within 2 minutes,1
192.168.1.101,192.168.1.1,4,malware,Alert streak: malware detected at 192.168.1.101 and 192.168.1.1 in 5-min window,1
192.168.5.76,192.168.5.151,3,phishing,Correlated threat: phishing activity from 192.168.5.76 and 192.168.5.151 same source network,1
192.168.1.51,192.168.1.226,4,malware,Correlated threat: malware activity from 192.168.1.51 and 192.168.1.226 same source network,1
192.168.4.126,192.168.4.51,3,ddos,Correlated threat: ddos activity from 192.168.4.126 and 192.168.4.51 same source network,1
192.168.8.26,192.168.8.226,3,data_exfil,Multiple data_exfil attacks: 192.168.8.26 -> 192.168.8.226 with common pattern,1
192.168.5.76,192.168.7.201,42,ddos,ddos attack from 192.168.5.76 unrelated to other incidents,0
192.168.5.1,192.168.5.76,4,ransomware,Correlated threat: ransomware activity from 192.168.5.1 and 192.168.5.76 same source network,1
192.168.4.1,192.168.4.26,1,data_exfil,Failed login from 192.168.4.1 followed by failed login from 192.168.4.26 within 2 minutes,1
192.168.5.151,192.168.5.151,5,data_exfil,Multiple data_exfil attacks: 192.168.5.151 -> 192.168.5.151 with common pattern,1
192.168.2.126,192.168.2.151,4,brute_force,"david at 192.168.2.126 attempted data access, then alice at 192.168.2.151 accessed same resource",1
192.168.8.1,192.168.4.51,104,ddos,Single user charlie at 192.168.8.1 suspicious activity standalone,0
192.168.4.151,192.168.4.76,4,malware,Correlated threat: malware activity from 192.168.4.151 and 192.168.4.76 same source network,1
192.168.1.151,192.168.1.151,3,malware,"eve at 192.168.1.151 attempted data access, then bob at 192.168.1.151 accessed same resource",1
192.168.5.151,192.168.8.26,89,malware,Single user bob at 192.168.5.151 suspicious activity standalone,0
192.168.7.1,192.168.6.1,53,ddos,Isolated ddos from 192.168.7.1 not related to other activity,0
192.168.6.226,192.168.6.201,5,brute_force,Failed login from 192.168.6.226 followed by failed login from 192.168.6.201 within 2 minutes,1
192.168.1.1,192.168.5.76,32,ddos,ddos attack from 192.168.1.1 unrelated to other incidents,0
192.168.7.76,192.168.7.201,1,malware,Alert streak: malware detected at 192.168.7.76 and 192.168.7.201 in 5-min window,1
192.168.4.226,192.168.8.76,90,data_exfil,Single user david at 192.168.4.226 suspicious activity standalone,0
192.168.5.1,192.168.7.176,35,ransomware,Unique threat pattern at 192.168.5.1 no correlation,0
192.168.8.126,192.168.1.76,84,insider_threat,Single point insider_threat detection at 192.168.8.126 independent,0
192.168.9.76,192.168.9.226,1,ddos,Failed login from 192.168.9.76 followed by failed login from 192.168.9.226 within 2 minutes,1
192.168.6.76,192.168.6.176,2,malware,"admin at 192.168.6.76 attempted data access, then user2 at 192.168.6.176 accessed same resource",1
192.168.9.51,192.168.9.1,1,insider_threat,Failed login from 192.168.9.51 followed by failed login from 192.168.9.1 within 2 minutes,1
192.168.9.1,192.168.7.201,84,ransomware,Unique threat pattern at 192.168.9.1 no correlation,0
192.168.2.176,192.168.4.151,93,insider_threat,Single point insider_threat detection at 192.168.2.176 independent,0
192.168.9.1,192.168.9.76,1,brute_force,Correlated threat: brute_force activity from 192.168.9.1 and 192.168.9.76 same source network,1
192.168.8.51,192.168.6.76,48,brute_force,Single point brute_force detection at 192.168.8.51 independent,0
192.168.8.126,192.168.5.126,54,data_exfil,data_exfil attack from 192.168.8.126 unrelated to other incidents,0
192.168.6.76,192.168.6.26,5,data_exfil,"charlie at 192.168.6.76 attempted data access, then user2 at 192.168.6.26 accessed same resource",1
192.168.6.1,192.168.6.201,3,ransomware,"user2 at 192.168.6.1 attempted data access, then charlie at 192.168.6.201 accessed same resource",1
192.168.1.51,192.168.1.51,2,brute_force,Correlated threat: brute_force activity from 192.168.1.51 and 192.168.1.51 same source network,1
192.168.6.76,192.168.6.1,5,malware,Alert streak: malware detected at 192.168.6.76 and 192.168.6.1 in 5-min window,1
192.168.4.51,192.168.4.76,3,ddos,Alert streak: ddos detected at 192.168.4.51 and 192.168.4.76 in 5-min window,1
192.168.3.101,192.168.5.151,47,ransomware,Unique threat pattern at 192.168.3.101 no correlation,0
192.168.9.76,192.168.9.201,2,ransomware,Alert streak: ransomware detected at 192.168.9.76 and 192.168.9.201 in 5-min window,1
192.168.4.51,192.168.1.126,98,phishing,Unique threat pattern at 192.168.4.51 no correlation,0
192.168.9.51,192.168.1.26,81,ddos,Single user eve at 192.168.9.51 suspicious activity standalone,0
192.168.3.51,192.168.3.76,3,ddos,Correlated threat: ddos activity from 192.168.3.51 and 192.168.3.76 same source network,1
192.168.5.226,192.168.5.76,1,ddos,Alert streak: ddos detected at 192.168.5.226 and 192.168.5.76 in 5-min window,1
192.168.4.26,192.168.5.226,34,malware,Single point malware detection at 192.168.4.26 independent,0
192.168.6.101,192.168.6.51,5,malware,"admin at 192.168.6.101 attempted data access, then bob at 192.168.6.51 accessed same resource",1
192.168.5.126,192.168.5.1,3,data_exfil,"charlie at 192.168.5.126 attempted data access, then charlie at 192.168.5.1 accessed same resource",1
192.168.1.151,192.168.1.76,3,brute_force,Alert streak: brute_force detected at 192.168.1.151 and 192.168.1.76 in 5-min window,1
192.168.3.201,192.168.6.126,41,phishing,Unique threat pattern at 192.168.3.201 no correlation,0
192.168.3.26,192.168.3.1,2,brute_force,"user1 at 192.168.3.26 attempted data access, then charlie at 192.168.3.1 accessed same resource",1
